"Married","Dependents","Education","Self_Employed","ApplicantIncome","CoapplicantIncome","LoanAmount","Loan_Amount_Term","Owns_House","Property_Area","Loan_Status"
0,3,1,1,29287,24381,151,360,1,"Urban",0
0,1,0,1,18014,37226,515,120,0,"Urban",0
1,0,1,1,11574,18469,478,360,0,"Urban",0
1,3,1,0,NA,19095,124,120,0,"Urban",0
1,0,1,1,20467,39615,149,360,1,"Urban",0
1,0,0,1,46477,31210,285,360,0,"Rural",0
1,1,1,1,57354,5802,318,60,0,"Rural",0
0,3,1,0,67965,37997,616,180,0,"Semiurban",0
1,2,1,0,24880,49295,303,120,1,"Urban",0
0,3,0,0,30251,11841,378,60,1,"Semiurban",1
1,2,1,0,55546,15169,348,300,1,"Rural",1
0,2,0,0,47016,36036,419,360,1,"Semiurban",1
0,1,1,1,29889,42029,308,180,0,"Semiurban",1
0,2,0,1,28979,46651,277,240,0,"Urban",1
1,3,0,1,64516,34953,426,120,0,"Semiurban",0
1,3,0,1,51741,18921,194,120,1,"Semiurban",1
1,0,0,0,68035,47505,129,300,0,"Semiurban",0
1,2,0,1,60133,6745,88,360,1,"Rural",1
0,1,1,0,16360,31443,146,180,0,"Urban",0
0,1,1,0,69939,15016,295,360,1,"Urban",1
0,3,1,1,39088,13219,382,180,1,"Urban",1
0,2,0,1,17020,47728,637,300,0,"Urban",0
1,1,0,1,10420,29012,452,360,0,"Rural",0
0,2,0,1,36637,22081,327,240,1,"Urban",1
1,2,1,1,42210,301,57,300,1,"Semiurban",1
0,0,0,0,34453,18549,413,300,0,"Rural",0
0,1,0,1,12275,34528,501,120,0,"Semiurban",0
0,0,0,0,33052,12438,301,180,1,"Rural",0
1,1,0,0,36741,5286,67,60,0,"Urban",0
1,2,1,1,34613,35422,439,360,1,"Urban",0
0,1,0,0,51162,21251,291,180,1,"Rural",1
0,3,0,0,35199,30466,302,300,0,"Urban",0
0,2,0,0,20572,428600,53,360,0,"Rural",0
1,1,0,0,8147,6580,422,240,0,"Urban",0
1,0,1,0,6443,17015,474,180,0,"Rural",0
1,0,0,1,74220,48201,228,180,1,"Urban",1
0,2,1,1,16595,12383,61,240,1,"Urban",0
1,0,1,1,69857,28963,342,60,0,"Rural",0
0,2,0,0,17810,15536,308,60,0,"Semiurban",0
1,2,0,0,9740,34842,478,300,1,"Urban",1
0,2,1,1,35712,15156,646,60,1,"Rural",0
0,1,0,0,8468,4400,344,180,1,"Urban",1
1,2,0,0,15704,43877,382,120,0,"Urban",0
0,0,1,0,68974,25344,161,120,1,"Semiurban",1
0,3,1,0,68700,48045,255,360,1,"Rural",1
0,1,1,0,8678,32573,271,240,0,"Semiurban",0
1,0,1,1,67882,24780,579,300,1,"Urban",1
0,2,1,1,59987,661,62,120,0,"Rural",0
1,2,1,0,39105,678,319,360,0,"Semiurban",0
1,3,0,1,20371,6363,602,360,1,"Rural",1
0,0,0,1,38297,33067,89,60,0,"Urban",0
1,1,0,0,31753,16641,554,180,1,"Urban",1
0,0,0,1,8756,19146,650,300,0,"Semiurban",0
1,2,0,1,43873,33007,662,60,1,"Urban",1
0,1,0,0,63630,44505,264,60,1,"Rural",1
1,2,0,1,326030,23707,353,120,1,"Urban",0
0,2,0,0,26308,27088,571,240,1,"Semiurban",0
0,0,0,1,34256,37058,170,60,1,"Urban",1
0,3,1,1,58814,30989,359,180,0,"Semiurban",1
0,2,1,1,35961,5647,354,120,1,"Semiurban",1
1,0,0,1,54641,14064,475,360,0,"Semiurban",0
1,1,0,0,29433,39474,508,60,0,"Semiurban",0
0,3,1,0,32731,45411,645,240,0,"Rural",0
1,2,1,1,9401,31195,251,360,1,"Semiurban",1
0,2,1,0,21445,NA,611,60,1,"Rural",1
0,1,0,0,64012,28979,461,180,0,"Rural",0
1,0,1,1,74819,39539,269,240,1,"Rural",1
1,2,1,1,28970,23992,204,240,1,"Urban",1
0,1,1,0,65890,33288,658,180,1,"Semiurban",1
1,2,0,0,14360,5642,373,360,0,"Semiurban",0
0,0,1,0,57613,46698,660,60,0,"Urban",0
1,3,0,0,67357,3884,389,240,1,"Semiurban",1
1,0,1,1,35235,48385,439,300,1,"Urban",1
1,0,1,0,13428,35509,235,300,0,"Semiurban",0
1,0,0,0,NA,31649,183,60,1,"Rural",1
1,1,1,0,72419,13481,196,360,0,"Rural",1
0,2,1,1,40821,36300,162,240,1,"Rural",1
1,3,1,0,51001,30532,578,360,0,"Semiurban",0
1,1,0,0,42633,33418,482,300,0,"Rural",0
0,0,0,1,17407,11036,436,240,1,"Urban",0
0,3,0,1,21080,2158,415,240,0,"Semiurban",0
0,0,1,0,10407,19035,83,60,0,"Semiurban",0
1,0,0,1,43013,43227,111,60,0,"Semiurban",0
1,0,1,0,40433,9220,493,60,1,"Rural",0
0,3,1,0,66948,9747,245,60,1,"Rural",1
0,2,1,1,7220,46692,136,360,1,"Urban",0
0,0,1,1,65474,40230,684,240,0,"Urban",0
0,2,1,1,25554,24513,303,360,1,"Semiurban",0
1,3,1,0,68847,448060,176,120,0,"Urban",0
1,3,1,1,NA,41472,211,120,1,"Semiurban",1
1,0,1,0,18980,16502,365,300,1,"Rural",1
1,2,0,1,53748,49411,221,300,0,"Rural",0
1,2,0,0,68657,5518,448,180,1,"Semiurban",1
0,0,1,0,36518,40349,380,120,0,"Rural",1
1,1,0,1,52257,6277,408,120,1,"Rural",1
0,1,0,1,9934,10341,301,60,0,"Rural",0
0,3,0,0,15855,47558,58,60,1,"Semiurban",0
0,3,1,1,20628,23613,288,180,1,"Urban",1
1,1,0,1,26249,959,84,360,0,"Semiurban",1
0,1,1,1,39050,49717,665,120,1,"Semiurban",0
1,1,0,1,5275,5936,432,60,0,"Rural",1
0,0,0,1,NA,28678,250,120,1,"Rural",1
1,0,0,1,56734,13155,282,300,1,"Urban",1
0,0,1,1,40834,23042,677,180,1,"Semiurban",1
1,0,1,0,29999,18763,545,180,0,"Urban",0
0,0,1,1,42142,11642,126,300,0,"Urban",1
0,0,1,0,12295,41404,267,120,1,"Semiurban",0
0,3,1,1,59929,19923,423,240,0,"Urban",0
0,2,1,0,32867,16296,102,180,0,"Semiurban",0
1,3,1,0,9286,18719,645,120,0,"Semiurban",0
1,2,1,1,29290,9227,307,360,1,"Urban",0
1,3,1,1,7149,3044,181,180,1,"Urban",1
0,3,0,1,62587,48231,444,300,1,"Semiurban",1
0,0,0,1,70881,34054,644,180,1,"Rural",1
0,0,1,0,24933,9650,298,300,1,"Rural",0
0,2,0,0,21082,10412,447,360,0,"Semiurban",0
0,2,0,1,13863,34398,118,120,1,"Rural",1
0,0,1,0,9984,31040,472,300,1,"Urban",0
1,3,1,1,58189,20411,389,300,1,"Urban",1
1,2,0,0,41024,48842,423,60,1,"Rural",0
1,1,1,1,52430,19500,323,360,1,"Rural",1
1,1,0,0,70004,38433,306,240,1,"Semiurban",1
1,1,1,1,12132,14546,565,180,1,"Urban",0
1,2,0,0,38086,27530,317,60,0,"Rural",0
1,0,1,1,17462,13024,406,240,0,"Rural",0
1,0,0,1,49349,29088,357,180,0,"Rural",0
0,0,0,0,25323,49415,651,360,0,"Rural",0
0,2,0,0,21167,22828,576,360,0,"Urban",0
0,2,0,0,13067,38343,697,240,0,"Semiurban",0
0,1,1,0,58782,23777,540,360,1,"Urban",1
0,2,0,0,64987,36967,688,120,0,"Semiurban",0
0,1,1,1,6226,8412,687,240,1,"Rural",0
0,1,0,0,28561,49485,247,300,0,"Rural",0
1,0,1,0,39738,42284,400,300,1,"Semiurban",1
1,2,0,0,34655,46564,267,360,0,"Rural",0
0,0,1,0,21854,42440,57,360,0,"Urban",0
1,0,0,1,630460,33203,280,180,1,"Semiurban",1
1,2,0,1,51675,23261,142,240,0,"Rural",0
1,2,1,1,47133,42,65,60,0,"Rural",0
1,3,0,1,38915,47313,674,240,1,"Rural",1
1,1,0,0,66388,17349,245,120,0,"Semiurban",0
0,3,0,1,367370,28682,513,300,1,"Urban",1
1,1,0,1,10901,215,254,300,1,"Urban",1
0,1,1,0,13001,11427,629,120,0,"Rural",1
0,1,0,0,34811,20704,176,180,0,"Semiurban",0
0,0,1,0,62489,30432,209,120,0,"Semiurban",0
1,0,1,0,40896,2705,550,180,0,"Semiurban",0
0,2,1,0,63919,16062,515,180,1,"Rural",1
0,1,1,0,43927,41732,547,60,0,"Urban",0
0,1,0,1,35330,20495,497,180,0,"Semiurban",0
0,1,0,1,74696,347040,513,360,0,"Urban",1
1,0,1,0,46570,31233,391,360,0,"Semiurban",0
0,2,0,1,29851,27731,557,180,0,"Semiurban",0
0,0,0,0,24185,8122,333,120,1,"Urban",1
0,3,1,0,73893,8249,200,120,1,"Semiurban",0
0,3,1,1,59700,29656,624,120,0,"Urban",0
1,3,1,1,73300,4946,262,360,1,"Semiurban",1
0,2,0,1,63723,30207,634,60,0,"Urban",0
0,3,1,1,13037,11881,371,180,1,"Rural",1
0,2,1,1,37105,4743,237,300,0,"Semiurban",0
0,0,0,0,8420,18227,621,120,0,"Semiurban",1
0,0,0,1,NA,49612,232,60,1,"Urban",1
0,2,0,1,14444,9160,433,360,1,"Urban",1
1,0,0,0,70062,32068,74,240,1,"Urban",1
0,0,0,1,47527,13521,586,180,1,"Urban",1
1,2,0,1,11793,7292,363,120,0,"Rural",0
1,3,0,1,39382,7629,87,360,1,"Semiurban",1
0,2,0,1,5149,289,351,240,1,"Semiurban",0
1,1,1,1,44347,27861,418,180,0,"Semiurban",0
0,0,0,0,55832,15791,149,300,1,"Rural",1
1,2,1,1,22666,42080,437,180,1,"Urban",0
0,0,0,1,5696,22776,495,180,0,"Rural",0
1,3,0,0,35173,32246,519,120,1,"Semiurban",1
1,0,1,1,15626,25308,104,60,1,"Semiurban",0
0,2,0,0,50287,19960,545,180,0,"Urban",0
1,3,1,0,56303,15450,633,240,0,"Urban",0
1,3,0,0,47793,39616,176,240,0,"Rural",0
1,3,1,1,34291,3782,370,180,0,"Semiurban",1
1,1,1,1,49207,39683,117,180,1,"Rural",1
1,2,0,1,36484,45631,445,60,1,"Semiurban",1
0,2,1,1,8758,4937,202,240,0,"Urban",1
1,3,1,0,67495,10983,198,240,0,"Urban",1
1,0,0,0,35251,30434,452,120,1,"Semiurban",1
0,3,0,0,55807,10230,275,300,1,"Urban",1
0,1,1,1,54774,30886,359,240,1,"Semiurban",1
0,3,0,0,54641,31994,468,300,0,"Urban",0
1,2,1,1,21306,11710,564,300,0,"Urban",0
1,3,1,0,74814,46265,338,240,0,"Rural",0
1,0,1,0,60267,20442,250,60,0,"Urban",0
1,2,0,0,60201,44477,568,60,0,"Semiurban",0
0,0,0,1,39797,31881,217,120,0,"Semiurban",0
0,3,1,0,6063,18540,386,180,0,"Semiurban",0
1,2,1,0,46147,47529,344,60,0,"Rural",0
1,1,1,1,61827,4437,429,360,0,"Semiurban",0
1,2,0,0,72428,44010,60,180,1,"Rural",1
1,0,1,0,23604,3920,406,360,1,"Rural",0
0,2,0,1,29484,14713,180,240,1,"Urban",0
0,1,1,1,45330,1127,254,180,0,"Urban",1
1,1,1,1,62321,9182,485,180,1,"Rural",1
0,1,1,1,52127,19870,365,360,0,"Semiurban",0
1,1,1,0,18828,37495,653,120,0,"Rural",0
1,0,0,0,7957,42385,363,60,1,"Urban",0
0,2,0,1,21671,5509,535,240,1,"Rural",0
1,3,0,0,61580,5481,160,240,1,"Semiurban",1
0,1,0,0,61550,26033,339,60,1,"Rural",1
1,3,0,1,18383,36222,296,240,0,"Urban",0
0,3,1,0,11892,23658,461,180,1,"Rural",1
1,2,0,0,30780,30487,622,300,0,"Semiurban",0
0,3,0,0,22389,19641,499,360,0,"Semiurban",0
1,3,0,1,48081,35010,671,60,0,"Urban",0
1,0,0,0,16095,4867,470,180,1,"Urban",1
0,3,1,0,73757,9063,449,120,0,"Urban",0
1,2,1,0,29634,16511,505,120,0,"Urban",0
0,3,1,1,51239,38783,174,180,0,"Rural",1
0,2,0,1,116770,24681,309,360,0,"Urban",0
1,1,1,0,46779,30111,584,60,0,"Semiurban",0
1,3,1,0,50873,47455,129,240,0,"Urban",0
1,3,0,1,47752,34174,321,240,0,"Rural",0
1,3,0,1,62798,21984,614,300,0,"Rural",0
0,1,0,1,40932,26937,467,60,0,"Rural",0
1,0,1,1,68820,44554,451,180,1,"Rural",1
1,3,0,0,59763,16238,102,300,1,"Semiurban",1
1,2,1,1,43291,8182,321,120,1,"Urban",1
0,0,1,1,35297,32736,277,240,0,"Urban",0
1,0,1,1,33591,9192,420,60,0,"Urban",1
0,0,1,1,NA,11623,241,240,0,"Urban",0
1,3,1,0,27475,40256,72,300,1,"Urban",0
0,1,0,0,56603,12671,601,180,1,"Urban",1
1,1,1,0,22350,5097,385,300,1,"Urban",1
1,3,1,0,26519,36880,279,60,1,"Rural",0
0,2,1,1,69776,1871,579,120,0,"Rural",0
1,2,1,0,72695,17473,537,60,0,"Semiurban",0
1,2,1,0,13780,13173,213,180,1,"Rural",1
1,3,0,1,11661,29808,472,60,0,"Semiurban",1
0,1,1,0,31512,16003,409,120,1,"Urban",1
1,3,1,0,21403,5535,218,180,0,"Urban",0
0,1,1,0,45983,47004,562,300,0,"Rural",0
0,0,1,1,45549,27708,397,360,1,"Rural",1
0,3,0,1,51719,37307,248,300,0,"Urban",0
1,1,1,1,73849,32057,261,180,1,"Urban",1
0,0,1,0,72853,10722,201,60,1,"Rural",1
0,0,1,1,28456,3315,626,120,1,"Urban",1
1,3,1,1,NA,43524,579,300,1,"Rural",1
0,1,0,0,11461,1393,139,180,0,"Urban",1
0,0,0,1,30945,27668,63,120,0,"Rural",0
1,3,0,0,49690,10937,68,120,1,"Rural",1
1,0,1,0,73363,17104,131,120,0,"Urban",1
0,2,0,1,22887,4326,670,60,0,"Urban",0
1,3,0,0,33103,3597,568,180,1,"Rural",1
1,0,0,0,37843,37727,51,120,1,"Semiurban",1
1,3,0,0,53464,40526,312,120,1,"Semiurban",1
0,3,0,1,34869,24020,589,300,0,"Semiurban",0
0,1,1,0,50852,28341,539,120,0,"Semiurban",0
1,1,0,1,48301,3880,386,60,1,"Urban",1
0,0,0,1,50491,12850,335,360,1,"Semiurban",1
1,3,0,0,50369,21248,303,180,0,"Semiurban",0
1,3,1,0,50331,15143,646,120,1,"Rural",1
1,2,1,0,31911,23057,534,120,1,"Rural",0
1,3,0,0,9521,8481,250,240,0,"Urban",1
1,1,1,0,42123,46297,341,300,0,"Rural",1
0,3,1,1,55871,32700,327,120,1,"Semiurban",1
0,1,0,1,34514,6243,384,300,1,"Semiurban",1
0,2,1,0,40539,39060,639,300,0,"Urban",0
0,0,0,1,38464,207440,460,360,1,"Urban",1
1,1,0,1,48226,44978,259,180,1,"Semiurban",1
1,0,0,1,49231,24970,687,360,1,"Rural",1
0,0,1,0,74332,375,59,180,1,"Rural",1
0,0,0,1,36576,39013,289,240,1,"Urban",1
1,0,0,1,6293,38514,219,360,1,"Urban",1
1,1,1,1,6459,NA,522,300,0,"Urban",0
1,2,0,0,21803,18523,521,120,1,"Semiurban",0
0,3,1,1,72760,18358,278,240,0,"Rural",0
1,1,1,0,10571,43418,457,180,0,"Rural",0
1,2,0,1,28772,4501,448,360,1,"Rural",0
0,3,1,0,56719,22548,252,240,1,"Semiurban",1
0,0,0,1,17171,43639,642,60,0,"Urban",1
0,3,1,0,74773,22546,98,360,0,"Rural",0
1,3,1,1,12236,46615,144,300,1,"Semiurban",1
1,2,1,0,46113,26776,167,60,1,"Rural",1
0,3,1,0,49927,45356,659,360,1,"Semiurban",1
1,0,0,1,41087,30571,123,180,0,"Rural",0
1,1,0,1,21251,24988,86,60,1,"Urban",1
1,1,1,0,16850,6345,379,60,1,"Rural",1
0,2,0,0,49003,14474,475,180,1,"Semiurban",1
0,0,0,1,7949,47127,236,120,0,"Rural",0
1,0,0,0,33581,38923,433,120,0,"Semiurban",0
1,3,0,1,29553,22662,508,180,0,"Semiurban",0
1,2,0,1,32733,15271,358,180,1,"Rural",1
1,0,0,0,52790,17762,475,180,1,"Semiurban",1
0,0,0,1,3645,46283,441,240,1,"Semiurban",1
0,0,1,0,74420,23519,380,60,0,"Urban",0
1,1,0,1,26052,32022,457,360,1,"Urban",0
1,1,1,1,29574,710,356,240,0,"Urban",0
0,1,1,1,50471,28026,120,300,1,"Semiurban",1
1,3,1,1,50904,23845,493,120,1,"Rural",1
0,3,0,1,62710,4892,198,360,1,"Rural",1
1,3,0,1,8224,35995,486,120,0,"Urban",0
0,0,1,1,49318,17114,311,300,1,"Semiurban",1
1,1,1,1,41349,22804,406,180,1,"Urban",0
1,0,0,1,64566,40200,354,120,0,"Urban",0
0,0,0,1,56330,38960,592,180,0,"Semiurban",1
0,2,0,1,12435,41569,204,120,0,"Urban",0
1,0,1,1,72015,17851,165,300,0,"Semiurban",1
1,3,1,0,61984,34326,676,120,0,"Urban",0
0,1,0,0,38401,43479,100,300,1,"Rural",1
0,1,0,1,72037,38025,121,360,1,"Urban",1
1,0,1,1,3889,16613,689,240,1,"Rural",1
1,3,0,0,11765,23365,192,300,0,"Urban",1
0,3,0,1,59398,5524,216,120,0,"Urban",0
0,3,1,1,17197,45412,119,360,0,"Rural",1
0,1,1,1,39928,41500,545,300,1,"Urban",1
0,3,1,0,39819,2874,569,120,0,"Semiurban",0
0,3,1,1,54382,40789,212,60,1,"Rural",1
1,0,0,0,57337,6957,624,300,0,"Semiurban",0
1,2,1,0,67322,19076,336,300,1,"Semiurban",1
0,3,0,1,59527,29198,283,180,1,"Rural",1
1,0,0,0,74733,11261,393,120,0,"Urban",0
1,0,0,0,5283,37992,302,240,0,"Semiurban",1
0,3,1,0,40752,27474,306,300,0,"Urban",0
1,2,1,1,67446,27983,555,360,1,"Semiurban",1
1,1,0,1,60781,12711,520,120,0,"Rural",0
1,2,0,0,42605,39534,338,240,1,"Rural",1
0,3,1,1,49500,10090,669,120,0,"Semiurban",1
0,2,0,0,11715,32771,598,60,0,"Rural",0
1,0,0,1,65906,12756,554,240,1,"Semiurban",1
1,0,0,1,25870,4759,572,240,0,"Urban",0
1,2,0,0,35341,28201,133,300,1,"Semiurban",1
1,1,0,1,32471,37401,608,180,1,"Semiurban",1
1,2,0,0,14590,7361,394,120,0,"Semiurban",0
1,3,0,1,21645,2567,428,360,1,"Rural",1
0,1,0,0,4023,10177,181,60,0,"Rural",0
1,2,1,1,27897,35917,260,360,0,"Rural",0
1,2,1,0,18437,24211,644,180,1,"Semiurban",1
0,1,0,1,46791,32577,126,360,1,"Rural",1
1,2,0,1,34575,47171,189,120,1,"Rural",0
1,3,1,0,51198,46946,177,360,1,"Rural",1
1,0,1,1,64619,39606,115,60,1,"Rural",1
1,3,1,0,13619,1357,616,120,0,"Rural",1
0,2,0,1,63324,22612,196,240,1,"Semiurban",1
1,0,1,0,23141,21999,116,300,1,"Semiurban",0
0,1,1,0,69820,26150,521,180,1,"Rural",1
1,3,0,0,31094,1605,200,180,0,"Rural",0
1,1,1,0,17466,45211,53,360,0,"Semiurban",0
0,0,0,0,41121,7284,67,120,1,"Semiurban",1
1,2,1,0,69439,27562,573,60,1,"Rural",1
0,0,1,0,45137,49179,305,300,1,"Urban",1
0,0,1,0,19365,45665,558,60,1,"Rural",0
0,1,1,1,18971,46029,84,360,1,"Urban",0
1,3,1,1,46475,17736,604,60,0,"Rural",0
1,0,0,1,34359,3734,639,300,1,"Urban",0
1,2,0,1,36180,7531,556,120,0,"Urban",0
1,0,1,0,33212,33186,372,60,0,"Rural",0
0,1,0,0,54567,45077,502,360,1,"Semiurban",0
1,3,1,1,34356,41220,408,360,0,"Semiurban",0
1,2,1,1,24955,18491,101,60,1,"Semiurban",0
0,1,1,0,29140,43944,578,300,0,"Semiurban",1
0,0,1,1,60824,6306,82,360,0,"Rural",0
1,0,1,0,42325,48241,377,60,0,"Urban",0
0,3,0,1,58432,4291,485,300,1,"Semiurban",1
0,1,0,0,71418,NA,468,60,0,"Rural",0
0,1,0,0,47703,14960,126,60,1,"Rural",1
0,3,0,1,15805,9096,629,120,1,"Semiurban",0
0,2,1,1,7400,34994,99,300,0,"Semiurban",0
1,1,0,0,44614,40428,491,120,0,"Semiurban",0
1,3,1,1,23509,12612,247,120,0,"Semiurban",0
1,1,1,1,69300,47473,512,240,0,"Rural",0
1,3,0,0,23519,46958,426,300,0,"Rural",0
1,0,0,1,66674,17162,595,180,1,"Urban",1
1,0,1,1,19175,22642,485,240,0,"Urban",0
1,1,1,0,63642,31076,321,240,1,"Rural",1
0,1,1,0,63123,27814,625,300,1,"Urban",0
1,0,0,0,29947,14450,204,240,1,"Rural",0
1,2,1,1,17214,11671,370,240,0,"Semiurban",1
1,3,1,0,12974,1849,318,360,1,"Rural",0
0,2,1,1,32356,47901,601,120,0,"Semiurban",1
1,2,1,1,53216,34711,209,180,1,"Semiurban",1
1,2,0,1,21840,40476,372,300,0,"Rural",0
0,0,0,1,53498,41001,63,360,0,"Rural",0
1,1,1,0,62571,12861,425,60,1,"Semiurban",1
1,2,0,1,9997,24218,169,60,1,"Urban",0
0,0,1,1,39900,1820,363,180,1,"Rural",1
1,3,0,1,5453,8632,397,180,0,"Semiurban",1
0,1,0,0,3538,29884,95,360,0,"Urban",0
1,3,0,0,33593,47388,395,60,0,"Urban",0
1,2,0,0,5303,41063,518,300,0,"Semiurban",0
1,1,1,1,58573,568,431,120,0,"Rural",0
0,2,1,1,61384,41416,671,360,1,"Urban",1
0,1,1,0,585430,53100,420,240,1,"Urban",1
0,2,0,0,38027,34675,508,60,0,"Urban",0
1,3,0,1,34468,9899,268,180,1,"Semiurban",1
1,3,1,0,57686,3455,170,240,1,"Urban",1
0,2,0,1,66175,40100,338,300,0,"Urban",0
0,1,0,0,26940,4502,561,60,0,"Semiurban",0
1,3,1,1,39481,43852,607,60,0,"Urban",0
1,1,0,1,NA,16964,387,120,1,"Semiurban",1
1,1,1,1,36978,6862,430,120,0,"Urban",1
1,3,0,0,17211,4055,555,120,0,"Semiurban",1
0,0,1,0,51866,40351,615,60,1,"Semiurban",1
1,0,0,1,39513,27220,437,240,0,"Rural",0
1,1,0,0,18816,18244,615,300,1,"Rural",1
1,3,0,1,35441,11876,53,240,0,"Semiurban",0
1,0,0,0,18620,40186,641,60,0,"Semiurban",0
1,2,0,0,25844,3291,250,180,0,"Urban",0
1,1,1,1,55200,27807,251,120,0,"Urban",0
1,0,0,0,34589,2943,305,300,0,"Rural",0
0,3,1,0,48986,12219,248,240,0,"Urban",0
0,3,1,1,55086,42582,122,240,0,"Semiurban",0
0,1,1,1,NA,26953,268,240,1,"Semiurban",1
1,3,0,1,37585,23027,482,240,1,"Semiurban",1
0,2,1,1,40087,18274,456,60,1,"Urban",1
1,2,0,0,10231,29161,142,240,0,"Urban",0
1,0,0,0,14214,48108,129,180,1,"Semiurban",0
1,3,0,1,71413,8471,257,120,1,"Urban",1
1,2,1,0,4147,33622,141,240,1,"Semiurban",1
0,1,0,1,52389,30530,581,180,1,"Semiurban",1
1,3,0,1,10609,5283,102,60,1,"Semiurban",1
1,0,0,1,12737,NA,132,300,0,"Semiurban",0
0,1,1,0,39751,16781,123,300,1,"Rural",1
0,1,1,0,43902,15427,459,60,1,"Urban",1
0,1,1,0,8606,29099,493,180,1,"Semiurban",0
1,2,1,1,61330,3503,179,180,0,"Semiurban",1
0,1,0,1,53775,32617,233,180,0,"Semiurban",0
1,2,1,0,47686,20854,627,300,1,"Urban",1
1,1,0,0,51581,12063,414,240,0,"Urban",0
0,2,1,0,52874,23543,245,120,0,"Rural",0
0,3,0,0,4095,33399,64,240,1,"Rural",0
0,2,1,1,68262,16272,259,360,0,"Semiurban",0
1,2,1,0,25065,12984,184,180,1,"Rural",0
1,3,1,0,51844,927,433,240,0,"Urban",0
1,1,0,1,40429,16087,524,120,0,"Semiurban",0
1,3,0,0,13087,26241,643,240,0,"Urban",0
1,1,1,0,8682,41037,632,360,1,"Rural",1
1,2,1,0,41729,37351,553,360,0,"Semiurban",0
0,1,1,1,62460,27817,526,240,0,"Semiurban",0
1,2,1,1,60398,17445,346,60,0,"Semiurban",0
0,1,1,0,19468,39478,431,60,0,"Urban",0
0,2,1,1,NA,15286,493,60,0,"Urban",1
0,2,0,0,22163,3361,172,120,1,"Rural",1
0,0,0,0,74591,31277,338,240,0,"Urban",0
0,1,0,1,71205,28842,259,180,0,"Rural",0
1,1,0,0,69544,21121,543,120,1,"Semiurban",1
1,0,0,1,54516,5701,625,300,1,"Urban",1
1,2,0,1,18523,49443,439,120,1,"Urban",1
1,2,1,1,48307,16964,112,240,0,"Urban",1
0,0,1,0,5199,29093,458,240,1,"Urban",1
0,0,1,0,39207,4200,569,300,0,"Urban",0
0,3,1,0,73231,31285,294,360,0,"Semiurban",0
1,2,1,0,4006,30101,214,240,1,"Semiurban",1
1,3,0,1,10114,879,142,360,1,"Semiurban",1
1,1,0,0,17027,1482,333,360,1,"Semiurban",1
1,3,0,0,33189,31594,173,180,0,"Rural",0
0,0,0,1,3181,10487,616,60,0,"Rural",0
0,0,0,1,15812,7070,239,360,0,"Rural",0
1,0,1,0,307160,114520,366,120,0,"Rural",0
1,0,0,1,43218,28020,658,60,1,"Rural",1
0,3,0,0,29633,5980,246,360,0,"Semiurban",0
0,3,0,0,13939,49466,334,60,0,"Rural",1
0,3,1,1,13072,8800,642,180,1,"Semiurban",1
0,0,1,1,72222,36693,158,240,1,"Semiurban",1
1,0,1,0,29775,43952,258,240,0,"Urban",1
0,2,1,0,55400,18970,164,300,0,"Rural",1
0,2,1,0,34619,2119,555,360,0,"Rural",0
0,0,1,0,32552,24953,380,120,1,"Semiurban",1
0,2,0,0,65017,24709,253,300,0,"Semiurban",0
1,1,0,1,27885,82450,364,300,0,"Urban",0
1,1,0,0,72948,26392,314,180,1,"Urban",1
1,0,1,1,49075,37256,338,240,1,"Semiurban",0
1,3,1,1,NA,35903,631,360,1,"Semiurban",0
1,1,1,1,20633,31715,530,60,0,"Semiurban",1
1,1,1,0,40343,6546,55,60,1,"Urban",1
0,3,0,0,26831,1136,693,360,1,"Rural",0
0,2,1,1,64439,22592,190,240,1,"Urban",1
0,3,1,1,39877,18135,331,60,0,"Urban",0
0,2,1,1,50131,4961,339,180,1,"Urban",1
1,2,1,1,48197,443120,254,180,1,"Semiurban",1
0,3,1,1,64035,41249,608,180,1,"Urban",1
1,2,0,0,60121,40355,381,120,0,"Rural",1
0,1,1,1,4782,14220,697,360,1,"Urban",0
0,0,1,0,45167,25914,452,180,1,"Rural",0
0,2,0,1,7412,15448,282,180,0,"Rural",0
1,1,1,1,62687,47862,81,240,0,"Semiurban",0
0,3,1,0,50855,43851,241,300,1,"Semiurban",1
1,2,0,0,61190,14996,456,300,0,"Semiurban",0
1,1,0,1,13616,39268,652,300,1,"Rural",1
0,2,0,0,40448,37741,632,360,0,"Semiurban",0
1,3,0,0,67579,17135,347,120,0,"Rural",1
1,0,0,1,36238,36357,84,360,0,"Semiurban",0
0,2,0,1,15101,748,269,60,1,"Semiurban",0
0,0,0,1,55281,49516,667,240,0,"Rural",0
0,2,0,0,53465,16650,381,180,1,"Semiurban",1
0,2,0,1,14070,45461,101,360,0,"Urban",0
0,3,0,1,31091,20205,66,300,1,"Urban",1
0,2,1,0,58698,20618,58,120,0,"Urban",0
1,1,0,1,61431,42148,229,240,1,"Urban",1
0,1,0,0,43702,22297,52,180,1,"Rural",0
0,0,0,0,49739,39577,327,120,1,"Semiurban",1
1,0,0,1,49707,35945,216,360,1,"Urban",1
0,1,0,0,64025,27406,300,360,1,"Rural",1
1,0,1,0,24742,45926,323,120,0,"Rural",0
0,0,1,1,36050,17086,642,120,1,"Semiurban",1
0,1,1,0,43377,9890,76,180,0,"Urban",0
1,1,0,1,67811,48010,167,300,0,"Urban",0
0,1,0,1,5733,32968,401,120,0,"Rural",0
